J. Date,date,week,observer,site,S. time,E. time,duration,S. % sun,E. % sun,S. wind,E. wind,S. temp,E. temp,total,individual,section,gender,behavior,nectar plant,species,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,I-J,,9,,PC,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,J-K,,5,,SULF,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,K-L,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,K-L,,9,,DW/CW,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,K-L,,9,,BLUE/AZ,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,K-L,,9,,DW/CW,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,K-L,,9,,DW/CW,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,K-L,,9,,BLUE/AZ,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,L-M,,9,,SULF,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,L-M,,5,,GSA,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,L-M,,9,,SULF,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,L-M,,9,,SULF,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,L-M,,9,,GSA,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,L-M,MALE,3,BM,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,L-M,MALE,3,BM,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,L-M,MALE,3,BM,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,L-M,MALE,3,BM,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,M-N,,9,,SULF,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,M-N,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,M-N,,9,,BLUE/AZ,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,M-N,,9,,CHS,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,M-N,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,N-O,,9,,GSA,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,N-O,FEMALE,5,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,N-O,FEMALE,5,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,N-O,,3,BM,GSA,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,N-O,MALE,3,BM,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,N-O,,3,BM,CHS,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,N-O,,3,BM,CHS,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,N-O,,3,BM,SULF,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,N-O,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,N-O,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,O-P,,9,,PC,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,O-P,MALE,3,BM,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,O-P,FEMALE,3,PT,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,O-P,FEMALE,3,PT,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,O-P,FEMALE,3,PT,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,O-P,FEMALE,5,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,O-P,FEMALE,5,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,O-P,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,O-P,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,O-P,,9,,CWN,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,O-P,,9,,GSA,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,O-P,FEMALE,3,PT,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,O-P,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,O-P,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,O-P,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,O-P,,9,,GSA,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,O-P,,9,,CWN,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,O-P,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,O-P,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,P-Q,FEMALE,5,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,P-Q,FEMALE,5,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,P-Q,FEMALE,5,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,P-Q,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,P-Q,,9,,GSA,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,P-Q,FEMALE,5,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,P-Q,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,Q-R,,5,,PC,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,Q-R,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,Q-R,,3,DB,GSA,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,Q-R,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,Q-R,FEMALE,9,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,R-S,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,R-S,,9,,DW/CW,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,R-S,,9,,SSS,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,S-T,,9,,SULF,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,S-T,,9,,LADY,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,S-T,FEMALE,3,BM,REGAL,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,S-T,,3,BM,CHS,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,S-T,,3,BM,CHS,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,S-T,,3,BM,GSA,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,T-U,,9,,CW,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,T-U,,9,,GSA,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,U-V,,9,,GSA,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,U-V,,9,,GSA,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,U-V,,9,,GSA,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,U-V,,9,,GSA,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,U-V,,5,,GSA,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,V-W,,9,,GSA,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,V-W,,9,,GSA,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,W-X,,5,,GSA,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,W-X,,9,,SULF,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,X-Y,,9,,SKIP,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,Y-Z,,9,,GSA,,
2021188,7/7/2021,10,MF,D1,918,1000,,4,1,1,2,,,,,Y-Z,,9,,SULF,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,A-B,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,A-B,,3,BM,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,A-B,,3,BM,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,A-B,FEMALE,9,,REGAL,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,A-B,MALE,9,,REGAL,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,A-B,MALE,9,,REGAL,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,A-B,FEMALE,3,BM,REGAL,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,A-B,MALE,3,BM,REGAL,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,A-B,,9,,LB,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,A-B,,9,,LB,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,A-B,,9,,LB,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,A-B,,9,,CWN,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,A-B,,9,,SULF,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,MALE,9,,REGAL,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,MALE,9,,REGAL,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,MALE,9,,REGAL,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,CWN,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,B-C,,9,,CWN,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,C-D,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,C-D,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,C-D,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,C-D,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,C-D,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,C-D,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,C-D,,3,BM,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,C-D,,3,BM,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,C-D,,9,,SULF,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,D-E,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,D-E,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,D-E,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,D-E,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,D-E,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,D-E,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,D-E,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,D-E,,3,BM,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,D-E,,3,BM,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,D-E,,5,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,D-E,,5,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,D-E,FEMALE,3,BM,REGAL,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,D-E,FEMALE,5,,REGAL,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,D-E,,9,,CWN,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,D-E,,3,BM,SBS,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,D-E,MALE,2,,REGAL,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,D-E,MALE,3,BM,REGAL,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,D-E,MALE,3,BM,REGAL,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,D-E,,2,,SULF,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,F-G,,3,INVASIVE MELON,ETS,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,F-G,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,F-G,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,F-G,MALE,2,,REGAL,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,F-G,MALE,2,,REGAL,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,G-H,MALE,2,,REGAL,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,H-I,,9,,CWN,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,I-J,,9,,CWN,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,I-J,,9,,CWN,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,I-J,,2,,SULF,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,J-K,,5,,CWN,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,J-K,FEMALE,5,,REGAL,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,K-L,,2,,SULF,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,K-L,,2,,SULF,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,K-L,,2,,CW,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,K-L,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,K-L,,2,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,K-L,,2,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,K-L,,2,,CWN,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,K-L,,2,,CWN,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,K-L,,2,,ETS,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,K-L,,9,,ACOP,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,L-M,,2,,ETS,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,L-M,,9,,PC,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,L-M,,3,BM,HS,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,L-M,,2,,SULF,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,L-M,,2,,CWN,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,M-N,,3,BM,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,M-N,,3,BM,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,M-N,,5,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,M-N,,2,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,M-N,,2,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,M-N,,2,,CWN,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,M-N,,9,,PC,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,M-N,,9,,PC,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,M-N,MALE,3,BM,REGAL,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,N-O,,2,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,N-O,,2,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,N-O,,9,,CWN,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,O-P,MALE,9,,REGAL,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,O-P,MALE,9,,REGAL,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,O-P,,3,BM,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,O-P,,3,BM,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,O-P,,9,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,O-P,,3,BM,ETS ,BLACK MORPH,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,O-P,,9,,CWN,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,P-Q,,5,,CWN,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,Q-R,MALE,3,BM,REGAL,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,Q-R,,3,BM,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,Q-R,,3,BM,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,R-S,,5,,GSA,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,S-T,,,,NONE,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,T-U,,,,NONE,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,U-V,MALE,2,,REGAL,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,U-V,MALE,3,BM,REGAL,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,U-V,,2,,SULF,,
2021188,7/7/2021,10,MM,D3,854,951,,4,4,1,3,,,,,V-W,,2,,SULF,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,A-B,,3,BM,CHS,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,A-B,FEMALE,3,BM,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,A-B,,3,BM,DW/CW,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,A-B,,3,CY,ACOP,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,A-B,,9,,SULF,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,A-B,,9,,CWN,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,A-B,,9,,CWN,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,A-B,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,A-B,,9,,SULF,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,B-C,,3,BM,GSA,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,B-C,,3,BM,ACOP,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,B-C,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,B-C,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,B-C,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,B-C,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,B-C,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,B-C,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,B-C,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,B-C,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,C-D,,9,,DW/CW,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,C-D,FEMALE,3,BM,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,C-D,FEMALE,3,BM,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,C-D,FEMALE,3,BM,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,C-D,,3,BM,GSA,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,C-D,,9,,GSA,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,C-D,,9,,CHS,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,C-D,FEMALE,3,BM,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,C-D,FEMALE,3,BM,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,C-D,FEMALE,3,BM,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,C-D,FEMALE,3,BM,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,C-D,FEMALE,3,BM,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,C-D,FEMALE,3,BM,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,C-D,FEMALE,3,BM,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,C-D,FEMALE,3,BM,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,C-D,MALE,3,BM,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,C-D,MALE,3,BM,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,C-D,,5,,PC,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,C-D,,9,,CWN,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,D-E,MALE,9,,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,D-E,,9,,GSA,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,D-E,,9,,SULF,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,D-E,,9,,CWN,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,D-E,,9,,GSA,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,D-E,,9,,SULF,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,D-E,FEMALE,3,BM,REGAL,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,D-E,,3,BM,GSA,,
2021188,7/7/2021,10,MF,36W 1,1016,1028,,3,2,4,4,,,,,D-E,,3,BM,ACOP,,
