J. Date,Date,Week,Observer,Site,S. Time,E. Time,Duration,S. % Sun,E. % Sun,S. Wind,E. Wind,S. Temp,E. Temp,Total,Individual,Section,Gender,Behavior,Nectar,Species,Comments,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,82,H-I,,5,,SSS,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,83,H-I,,2,,GSA,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,84,H-I,,2,,GSA,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,85,H-I,,9,,CWN,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,86,H-I,,5,,CWN,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,87,H-I,,9,,SULF,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,88,H-I,,9,,SULF,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,89,H-I,,9,,SULF,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,90,H-I,,9,,SULF,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,91,H-I,,9,,SULF,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,92,H-I,,9,,SULF,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,93,H-I,MALE,2,,REGAL,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,94,H-I,,2,,GSA,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,95,H-I,,2,,GSA,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,96,H-I,,2,,VICE,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,97,I-J,,2,,VF,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,98,I-J,,9,,SULF,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,99,I-J,,9,,SULF,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,100,I-J,,9,,SULF,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,101,I-J,,9,,SULF,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,102,I-J,,9,,SULF,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,103,I-J,,9,,SULF,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,104,I-J,,9,,SULF,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,105,I-J,MALE,2,,REGAL,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,106,I-J,FEMALE,5,,REGAL,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,107,I-J,,9,,BLUE/AZ,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,108,I-J,,9,,BLUE/AZ,,,,,,,,,
224,8/12/2025,15,VT,RG36-AB,1220,1231,,4,4,2,1,,,109,109,I-J,,5,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,1,A-B,,9,,GSA,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,2,B-C,,9,,BUCK,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,3,B-C,,2,,VICE,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,4,B-C,,2,,VICE,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,5,B-C,,9,,BLUE/AZ,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,6,B-C,,9,,BLUE/AZ,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,7,C-D,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,8,C-D,,9,,BLUE/AZ,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,9,C-D,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,10,D-E,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,11,D-E,,2,,SSS,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,12,D-E,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,13,D-E,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,14,D-E,,9,,PC,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,15,D-E,,9,,BLUE/AZ,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,16,D-E,,9,,BLUE/AZ,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,17,D-E,,9,,BLUE/AZ,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,18,D-E,,9,,BLUE/AZ,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,19,D-E,,2,,SSS,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,20,D-E,,2,,SSS,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,21,D-E,,3,EUPT,SSS,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,22,D-E,,3,JPW,SSS,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,23,D-E,,2,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,24,D-E,,2,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,25,D-E,,2,,GSA,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,26,D-E,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,27,D-E,,9,,GSA,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,,E-F,,,,NONE,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,28,F-G,,3,JPW,SSS,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,29,F-G,,9,,SSS,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,30,F-G,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,31,F-G,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,32,F-G,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,33,F-G,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,34,F-G,,9,,SB,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,35,F-G,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,36,F-G,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,37,F-G,,9,,LEAST,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,38,F-G,,2,,GSA,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,39,F-G,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,40,F-G,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,41,F-G,,9,,BLUE/AZ,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,42,F-G,,3,IW,SSS,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,43,F-G,,2,,LEAST,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,44,F-G,,9,,SSS,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,45,G-H,,5,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,46,G-H,,9,,CW,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,47,G-H,,2,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,48,H-I,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,49,H-I,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,50,H-I,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,51,H-I,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,52,H-I,,9,,VICE,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,53,H-I,,2,,SB,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,54,H-I,,9,,VICE,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,55,H-I,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,56,H-I,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,57,H-I,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,58,H-I,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,59,H-I,,9,,CW,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,60,H-I,,9,,SSS,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,61,H-I,,4,,SSS,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,62,H-I,,4,,BLUE/AZ,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,63,H-I,,4,,BLUE/AZ,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,64,H-I,,4,,BLUE/AZ,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,65,H-I,,4,,BLUE/AZ,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,66,H-I,,4,,BLUE/AZ,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,67,H-I,,4,,VICE,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,68,H-I,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,69,H-I,,9,,PC,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,70,H-I,,9,,PC,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,71,H-I,,9,,PC,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,72,H-I,,3,JPW,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,73,H-I,,2,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,74,H-I,,2,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,75,H-I,,2,,SB,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,76,H-I,,2,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,77,H-I,,3,JPW,SSS,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,78,I-J,,3,JPW,SB,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,79,I-J,,3,JPW,LADY,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,80,I-J,,2,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,81,I-J,,2,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,82,I-J,,3,IW,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,83,I-J,,1,,VICE,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,84,I-J,,2,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,85,I-J,,2,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,86,I-J,,2,,SB,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,87,I-J,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,88,I-J,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,89,I-J,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,90,I-J,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,91,I-J,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,92,I-J,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,93,I-J,,3,JPW,SB,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,94,I-J,,3,JPW,ETS,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,95,I-J,,3,JPW,SSS,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,96,I-J,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,97,J-K,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,98,J-K,,2,,VICE,DARK!,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,99,J-K,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,100,J-K,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,101,J-K,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,102,J-K,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,103,J-K,,9,,SULF,,,,,,,,,
224,8/12/2025,15,EM,RG36-C,1218,1250,,4,4,2,2,,,104,104,J-K,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,1,A-B,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,2,A-B,,9,,SSS,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,3,A-B,,2,,RSP,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,4,A-B,,2,,GSA,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,5,A-B,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,6,A-B,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,7,B-C,,3,MO,ETS,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,8,B-C,,9,,BLUE/AZ,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,9,B-C,,2,,MON,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,10,B-C,,2,,MON,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,11,B-C,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,12,C-D,,3,BM,MON,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,13,C-D,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,14,C-D,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,15,C-D,,9,,MON,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,16,C-D,,2,,BLACK,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,17,C-D,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,18,C-D,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,19,C-D,,3,BM,MON,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,20,C-D,,9,,BLUE/AZ,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,21,C-D,,3,BM,MF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,22,C-D,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,23,C-D,,2,,MON,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,24,C-D,,2,,MON,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,25,C-D,,3,MO,SSS,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,26,C-D,,3,BM,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,27,C-D,,3,BM,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,28,C-D,,3,BM,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,29,C-D,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,30,C-D,,9,,BLUE/AZ,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,31,C-D,,9,,CW,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,32,C-D,,5,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,33,C-D,,9,,BLUE/AZ,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,34,C-D,,9,,BLUE/AZ,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,35,C-D,,9,,BLUE/AZ,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,36,C-D,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,37,C-D,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,38,C-D,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,39,C-D,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,40,C-D,,3,MO,SB,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,41,C-D,,5,,PC,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,42,C-D,,5,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,43,D-E,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,44,D-E,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,45,D-E,,3,MO,SSS,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,46,D-E,,2,,GSA,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,47,D-E,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,48,D-E,,9,,BLUE/AZ,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,49,D-E,,2,,BLUE/AZ,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,50,D-E,,2,,BLUE/AZ,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,51,D-E,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,52,E-F,,2,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,53,F-G,,9,,BLUE/AZ,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,54,F-G,,5,,PC,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,55,F-G,,9,,RSP,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,56,F-G,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,57,F-G,,9,,BLUE/AZ,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,58,G-H,,2,,DW/CW,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,59,G-H,,2,,MON,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,60,G-H,,3,BM,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,61,G-H,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,62,G-H,,3,FT,SB,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,63,G-H,,5,,CWN,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,64,H-I,,9,,PC,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,65,H-I,,5,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,66,H-I,,5,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,67,I-J,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,68,I-J,,9,,MON,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,69,I-J,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,70,I-J,,5,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,71,J-K,,5,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,72,J-K,,3,GR,BUCK,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,73,J-K,,9,,BLUE/AZ,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,74,J-K,,2,,SB,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,75,J-K,,3,FT,SB,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,76,J-K,,3,FT,SB,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,77,J-K,,3,FT,SB,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,78,J-K,,3,FT,SB,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,79,J-K,,3,GF,GSA,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,80,J-K,,3,FT,GSA,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,81,J-K,,3,FT,MON,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,82,K-L,,3,MO,GSA,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,83,K-L,,3,MO,SB,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,84,K-L,,5,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,85,K-L,,9,,BLUE/AZ,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,86,K-L,,2,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,87,K-L,,9,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,88,K-L,,9,,BLUE/AZ,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,89,K-L,,5,,SULF,,,,,,,,,
225,8/13/2025,15,EM,B12A,1134,1120,,1,1,2,2,,,114,90,L-M,,2,,SULF,,,,,,,,,
